,Unnamed: 0,chip_id,chip_x,chip_y,tile,valid_first,valid_second,valid_third,bad_pct_first,bad_pct_second,bad_pct_third,first_image_date,second_image_date,third_image_date,bad_pct_max,na_count,CDL_count,first_cdl_mask,second_cdl_mask,third_cdl_mask
454,454,005_054,-98.65081905934191,33.543422245714034,14SNC,45736.0,46366.0,49912.0,0.2331792091836734,0.3148915816326531,0.1275510204081632,2021069.0,2021129.0,2021254.0,0.3148915816326531,0.0,7599.0,chip_048_020,chip_055_029,chip_023_009
455,455,005_055,-98.64878852745292,33.48327680985405,14SNC,46085.0,46749.0,49816.0,0.1953125,0.2272002551020408,0.1474808673469387,2021069.0,2021129.0,2021254.0,0.2272002551020408,0.0,1424.0,chip_010_024,chip_052_021,chip_063_008
456,456,005_056,-98.64676110316084,33.423126263470046,14SNC,44226.0,48512.0,49787.0,0.29296875,0.1953125,0.1713966836734694,2021069.0,2021129.0,2021254.0,0.29296875,0.0,1196.0,chip_041_034,chip_026_025,chip_022_014
457,457,005_057,-98.64473677933904,33.362970550392944,14SNB,43840.0,45002.0,34927.0,0.3408003826530612,0.3826530612244898,3.991948341836735,2021079.0,2021234.0,2021244.0,3.991948341836735,0.0,7203.0,chip_046_010,chip_030_019,chip_069_008
458,458,005_058,-98.64271554888263,33.302809614534446,14SNB,42275.0,41079.0,42859.0,0.3647161989795918,0.5241549744897959,0.5381058673469388,2021079.0,2021234.0,2021244.0,0.5381058673469388,0.0,10243.0,chip_076_040,chip_006_067,chip_018_000
459,459,005_059,-98.6406974047084,33.242643399886234,14SNB,43178.0,40526.0,42030.0,0.3627232142857143,0.4922672193877551,0.4783163265306122,2021079.0,2021234.0,2021244.0,0.4922672193877551,0.0,5264.0,chip_073_008,chip_046_003,chip_059_037
460,460,005_060,-98.63868233975474,33.18247185051893,14SNB,43946.0,41626.0,42452.0,0.3806600765306121,1.1459661989795915,0.430484693877551,2021079.0,2021234.0,2021244.0,1.1459661989795915,0.0,7449.0,chip_073_010,chip_016_001,chip_060_026
461,461,005_061,-98.63667034698156,33.122294910581395,14SNB,46619.0,42232.0,41959.0,0.3607302295918368,1.5844228316326532,0.8031728316326531,2021079.0,2021234.0,2021244.0,1.5844228316326532,0.0,2326.0,chip_008_020,chip_077_042,chip_006_048
462,462,005_062,-98.63466141937022,33.06211252430002,14SNB,45484.0,41984.0,40719.0,0.3926179846938776,0.5400988520408163,0.4404496173469388,2021079.0,2021234.0,2021244.0,0.5400988520408163,0.0,3646.0,chip_006_010,chip_045_067,chip_054_019
463,463,005_063,-98.6326555499234,33.00192463597781,14SNB,44631.0,40880.0,38648.0,0.4165338010204081,2.0746970663265305,0.9785554846938777,2021079.0,2021234.0,2021244.0,2.0746970663265305,0.0,5779.0,chip_056_036,chip_016_077,chip_072_045
464,464,005_064,-98.63065273166514,32.94173118999356,14SNB,46789.0,43827.0,40683.0,0.3248565051020408,0.8609693877551021,1.3372927295918366,2021079.0,2021234.0,2021244.0,1.3372927295918366,0.0,5512.0,chip_020_019,chip_007_046,chip_044_069
465,465,005_065,-98.62865295764055,32.88153213080117,14SNB,48319.0,47739.0,35715.0,0.1534598214285714,0.2112563775510204,5.947066326530613,2021079.0,2021234.0,2021244.0,5.947066326530613,0.0,,chip_066_030,chip_049_070,chip_061_016
466,466,005_066,-98.62665622091605,32.821327402928546,14SNB,46749.0,44915.0,39732.0,0.2291932397959184,0.4105548469387755,1.424984056122449,2021079.0,2021234.0,2021244.0,1.424984056122449,0.0,1185.0,chip_045_006,chip_050_030,chip_046_077
467,467,005_067,-98.62466251457886,32.761116950977176,14SNB,49072.0,47129.0,39061.0,0.1175860969387755,0.235172193877551,1.1479591836734695,2021079.0,2021234.0,2021244.0,1.1479591836734695,0.0,1752.0,chip_062_005,chip_008_045,chip_008_067
468,468,005_068,-98.62267183173728,32.70090071962135,14SNB,48664.0,47248.0,39745.0,0.1255580357142857,0.2052774234693877,0.5879304846938775,2021079.0,2021234.0,2021244.0,0.5879304846938775,0.0,2231.0,chip_014_070,chip_020_017,chip_007_026
469,469,005_069,-98.62068416552056,32.64067865360688,14SNB,49695.0,47706.0,38519.0,0.0518176020408163,0.5361128826530612,0.6218112244897959,2021079.0,2021234.0,2021244.0,0.6218112244897959,0.0,1825.0,chip_061_079,chip_052_027,chip_074_049
470,470,005_070,-98.6186995090786,32.5804506977509,14SNB,49933.0,48826.0,41560.0,0.0259088010204081,0.1713966836734694,0.4962531887755102,2021079.0,2021234.0,2021244.0,0.4962531887755102,0.0,2242.0,chip_005_039,chip_052_063,chip_005_063
471,471,005_071,-98.61671785558208,32.520216796940645,14SNB,49681.0,48915.0,43790.0,0.0518176020408163,0.2730389030612245,0.3467793367346938,2021079.0,2021234.0,2021244.0,0.3467793367346938,1.0,,chip_035_027,chip_008_020,chip_012_059
472,472,005_072,-98.61473919822237,32.45997689613294,14SNA,49155.0,49077.0,41772.0,0.2610809948979592,0.2311862244897959,0.4205197704081632,2021064.0,2021084.0,2021194.0,0.4205197704081632,0.0,952.0,chip_042_044,chip_046_020,chip_016_013
473,473,005_073,-98.61276353021128,32.39973094035344,14SNA,49519.0,49367.0,42749.0,0.1056281887755102,0.1315369897959183,0.3866390306122449,2021064.0,2021084.0,2021194.0,0.3866390306122449,0.0,2320.0,chip_047_043,chip_054_008,chip_047_048
474,474,005_074,-98.61079084478122,32.33947887469566,14SNA,49160.0,48806.0,43357.0,0.1494738520408163,0.2052774234693877,0.3148915816326531,2021064.0,2021084.0,2021194.0,0.3148915816326531,0.0,9868.0,chip_014_025,chip_057_032,chip_024_010
475,475,005_075,-98.608821135185,32.279220644320304,14SNA,49265.0,48670.0,43400.0,0.1116071428571428,0.3946109693877551,0.3447863520408163,2021064.0,2021084.0,2021194.0,0.3946109693877551,0.0,5941.0,chip_068_061,chip_032_024,chip_003_020
476,476,005_076,-98.6068543946957,32.218956194454606,14SNA,49823.0,49273.0,43155.0,0.0737404336734693,0.1116071428571428,0.3527582908163265,2021064.0,2021084.0,2021194.0,0.3527582908163265,0.0,6997.0,chip_079_003,chip_060_027,chip_056_012
477,477,005_077,-98.60489061660672,32.15868547039132,14SNA,49824.0,49525.0,43034.0,0.0538105867346938,0.061782525510204,0.4125478316326531,2021064.0,2021084.0,2021194.0,0.4125478316326531,0.0,9003.0,chip_045_006,chip_021_077,chip_025_024
478,478,005_078,-98.60292979423149,32.09840841748841,14SNA,49682.0,48606.0,43752.0,0.0856983418367346,0.1434948979591837,0.3726881377551021,2021064.0,2021084.0,2021194.0,0.3726881377551021,0.0,8730.0,chip_006_024,chip_013_042,chip_017_014
479,479,005_079,-98.6009719209038,32.038124981167755,14SNA,49768.0,48212.0,43716.0,0.0637755102040816,0.2411511479591837,0.3806600765306121,2021064.0,2021084.0,2021194.0,0.3806600765306121,0.0,11909.0,chip_000_037,chip_043_072,chip_035_077
480,480,006_000,-98.68931323265198,36.78700061029684,14SNF,45004.0,41039.0,41267.0,0.5739795918367347,1.2316645408163265,1.1360012755102042,2021087.0,2021212.0,2021262.0,1.2316645408163265,6.0,,chip_014_055,chip_023_075,chip_001_037
481,481,006_001,-98.6871643110772,36.72704382668433,14SNF,47878.0,43988.0,46253.0,0.1434948979591837,0.2849968112244898,0.2212213010204081,2021087.0,2021212.0,2021262.0,0.2849968112244898,0.0,39084.0,chip_054_065,chip_010_011,chip_043_004
482,482,006_002,-98.68501882008016,36.66708511406876,14SNF,47378.0,44335.0,45573.0,0.2072704081632653,0.3427933673469388,0.2730389030612245,2021087.0,2021212.0,2021262.0,0.3427933673469388,0.0,31352.0,chip_044_026,chip_000_014,chip_044_071
483,483,006_003,-98.68287675145466,36.60712441055624,14SNF,48312.0,43282.0,45912.0,0.1713966836734694,0.3647161989795918,0.2491230867346939,2021087.0,2021212.0,2021262.0,0.3647161989795918,0.0,17463.0,chip_063_003,chip_020_029,chip_056_025
484,484,006_004,-98.68073809702064,36.54716165438567,14SNF,49142.0,44578.0,46898.0,0.0817123724489796,0.2610809948979592,0.1694036989795918,2021087.0,2021212.0,2021262.0,0.2610809948979592,0.0,4309.0,chip_062_071,chip_045_015,chip_020_010
485,485,006_005,-98.67860284862408,36.48719678392721,14SNF,49652.0,42385.0,48350.0,0.0677614795918367,0.4743303571428572,0.1494738520408163,2021087.0,2021212.0,2021262.0,0.4743303571428572,0.0,5910.0,chip_043_041,chip_028_026,chip_041_035
486,486,006_006,-98.6764709981368,36.42722973768128,14SNF,48900.0,43882.0,49016.0,0.1534598214285714,0.3388073979591837,0.0876913265306122,2021087.0,2021212.0,2021262.0,0.3388073979591837,0.0,3237.0,chip_015_048,chip_066_079,chip_022_029
487,487,006_007,-98.67434253745668,36.36726045427743,14SNF,47650.0,43362.0,46046.0,0.2032844387755102,0.5102040816326531,0.213249362244898,2021087.0,2021212.0,2021262.0,0.5102040816326531,0.0,14544.0,chip_059_040,chip_050_073,chip_038_044
488,488,006_008,-98.67221745850703,36.30728887247337,14SNF,47912.0,41949.0,44178.0,0.2630739795918368,0.3846460459183674,0.3527582908163265,2021087.0,2021212.0,2021262.0,0.3846460459183674,0.0,6515.0,chip_051_063,chip_046_070,chip_055_020
489,489,006_009,-98.67009575323708,36.247314931153866,14SNF,49590.0,41307.0,48133.0,0.0896843112244897,0.48828125,0.159438775510204,2021087.0,2021212.0,2021262.0,0.48828125,0.0,7440.0,chip_050_070,chip_062_071,chip_047_062
490,490,006_010,-98.6679774136214,36.18733856932955,14SNF,49405.0,40466.0,47829.0,0.2252072704081633,0.5420918367346939,0.5042251275510204,2021087.0,2021212.0,2021262.0,0.5420918367346939,0.0,21300.0,chip_041_005,chip_044_078,chip_029_023
491,491,006_011,-98.66586243166005,36.12735972613589,14SNF,47765.0,43899.0,43130.0,0.2630739795918368,1.6143176020408163,2.3716517857142856,2021087.0,2021212.0,2021262.0,2.3716517857142856,0.0,14707.0,chip_051_072,chip_004_057,chip_052_024
492,492,006_012,-98.66375079937842,36.06737834083224,14SNE,43254.0,44502.0,42479.0,0.3388073979591837,0.2610809948979592,0.2670599489795918,2021069.0,2021169.0,2021244.0,0.3388073979591837,0.0,24970.0,chip_015_062,chip_036_019,chip_031_014
493,493,006_013,-98.66164250882711,36.00739435280067,14SNE,41614.0,42491.0,43936.0,0.4544005102040816,0.3627232142857143,0.2909757653061225,2021069.0,2021169.0,2021244.0,0.4544005102040816,0.0,20710.0,chip_011_011,chip_061_032,chip_071_005
494,494,006_014,-98.65953755208189,35.9474077015449,14SNE,42047.0,41953.0,45387.0,0.4165338010204081,0.4544005102040816,0.2371651785714285,2021069.0,2021169.0,2021244.0,0.4544005102040816,0.0,19690.0,chip_004_045,chip_049_017,chip_050_030
495,495,006_015,-98.65743592124348,35.88741832668933,14SNE,43580.0,43197.0,45498.0,0.3308354591836734,0.5978954081632653,0.2232142857142857,2021069.0,2021169.0,2021244.0,0.5978954081632653,0.0,20467.0,chip_076_071,chip_031_047,chip_023_044
496,496,006_016,-98.6553376084376,35.82742616797801,14SNE,43105.0,43771.0,44759.0,0.3188775510204081,0.3208705357142857,0.2291932397959184,2021069.0,2021169.0,2021244.0,0.3208705357142857,0.0,19970.0,chip_006_065,chip_004_035,chip_006_044
497,497,006_017,-98.65324260581475,35.767431165273535,14SNE,43030.0,42978.0,44483.0,0.3826530612244898,1.5744579081632653,0.3228635204081632,2021069.0,2021169.0,2021244.0,1.5744579081632653,0.0,16490.0,chip_052_031,chip_015_051,chip_025_028
498,498,006_018,-98.6511509055503,35.70743325855594,14SNE,41800.0,44064.0,44128.0,0.3427933673469388,0.3069196428571428,0.2750318877551021,2021069.0,2021169.0,2021244.0,0.3427933673469388,0.0,26378.0,chip_023_054,chip_021_000,chip_030_053
499,499,006_019,-98.649062499844,35.64743238792196,14SNE,42492.0,43655.0,43172.0,0.3706951530612245,0.4524075255102041,1.8116230867346936,2021069.0,2021169.0,2021244.0,1.8116230867346936,0.0,37613.0,chip_055_007,chip_001_047,chip_045_039
500,500,006_020,-98.64697738092036,35.587428493583744,14SNE,42064.0,43680.0,44120.0,0.4683514030612245,0.3208705357142857,0.8908641581632653,2021069.0,2021169.0,2021244.0,0.8908641581632653,0.0,31893.0,chip_047_041,chip_068_073,chip_059_030
501,501,006_021,-98.64489554102823,35.52742151586804,14SNE,41069.0,42105.0,46064.0,0.6636639030612245,0.6935586734693877,1.1818399234693877,2021069.0,2021169.0,2021244.0,1.1818399234693877,0.0,19476.0,chip_006_045,chip_001_054,chip_047_069
502,502,006_022,-98.64281697244093,35.46741139521497,14SNE,43704.0,45710.0,46994.0,0.2690529336734694,0.2551020408163265,0.1733896683673469,2021069.0,2021169.0,2021244.0,0.2690529336734694,0.0,22266.0,chip_005_067,chip_014_007,chip_016_056
503,503,006_023,-98.6407416674558,35.40739807217727,14SNE,43434.0,45266.0,48372.0,0.2311862244897959,0.2531090561224489,0.217235331632653,2021069.0,2021169.0,2021244.0,0.2531090561224489,0.0,17507.0,chip_009_038,chip_041_077,chip_015_054
504,504,006_024,-98.6386696183945,35.34738148741909,14SNE,42613.0,45031.0,47617.0,0.29296875,0.2371651785714285,0.7294323979591837,2021069.0,2021169.0,2021244.0,0.7294323979591837,0.0,29851.0,chip_011_030,chip_038_019,chip_076_014
505,505,006_025,-98.63660081760284,35.28736158171519,14SNE,42875.0,45191.0,47242.0,0.4683514030612245,0.2630739795918368,0.5460778061224489,2021069.0,2021169.0,2021244.0,0.5460778061224489,0.0,29799.0,chip_050_036,chip_000_054,chip_058_010
506,506,006_026,-98.63453525745037,35.22733829594982,14SNE,41585.0,43201.0,45560.0,1.1360012755102042,0.3607302295918368,1.6860650510204085,2021069.0,2021169.0,2021244.0,1.6860650510204085,0.0,33753.0,chip_032_012,chip_025_024,chip_059_034
507,507,006_027,-98.63247293033064,35.16731157111577,14SND,43453.0,48870.0,45167.0,0.3527582908163265,0.1813616071428571,1.0144292091836735,2021069.0,2021129.0,2021244.0,1.0144292091836735,0.0,29187.0,chip_043_021,chip_044_063,chip_043_040
508,508,006_028,-98.630413828661,35.10728134831354,14SND,41486.0,46342.0,41637.0,0.3587372448979592,0.2989477040816326,6.907684948979592,2021069.0,2021129.0,2021244.0,6.907684948979592,2.0,,chip_061_077,chip_024_049,chip_013_040
509,509,006_029,-98.62835794488242,35.04724756875012,14SND,43463.0,47835.0,27992.0,0.2830038265306122,0.1554528061224489,12.21500318877551,2021069.0,2021129.0,2021244.0,12.21500318877551,1.0,,chip_050_045,chip_044_036,chip_045_064
510,510,006_030,-98.62630527145954,34.98721017373834,14SND,45213.0,46800.0,36461.0,0.4045758928571429,0.4264987244897959,6.9495376275510194,2021069.0,2021129.0,2021244.0,6.9495376275510194,2.0,,chip_011_050,chip_026_076,chip_012_061
511,511,006_031,-98.62425580088043,34.927169104695594,14SND,45523.0,47860.0,43027.0,0.2551020408163265,0.1893335459183673,1.6761001275510203,2021069.0,2021129.0,2021244.0,1.6761001275510203,0.0,12571.0,chip_042_033,chip_048_077,chip_013_038
512,512,006_032,-98.62220952565666,34.86712430314302,14SND,40800.0,49485.0,39253.0,4.253029336734694,0.1574457908163265,0.6098533163265306,2021069.0,2021129.0,2021244.0,4.253029336734694,0.0,1409.0,chip_009_076,chip_030_045,chip_026_021
513,513,006_033,-98.620166438323,34.80707571070481,14SND,42269.0,49950.0,40991.0,3.0871332908163267,0.0338807397959183,0.5261479591836735,2021069.0,2021129.0,2021244.0,3.0871332908163267,0.0,1230.0,chip_054_065,chip_002_033,chip_037_078
514,514,006_034,-98.61812653143755,34.74702326910679,14SND,39046.0,49521.0,45337.0,5.530532525510204,0.0597895408163265,0.2750318877551021,2021069.0,2021129.0,2021244.0,5.530532525510204,0.0,,chip_062_036,chip_007_019,chip_041_004
515,515,006_035,-98.61608979758148,34.686966920175884,14SND,42766.0,48638.0,42675.0,2.698501275510204,0.1175860969387755,0.3946109693877551,2021069.0,2021129.0,2021244.0,2.698501275510204,0.0,526.0,chip_068_028,chip_061_065,chip_063_013
516,516,006_036,-98.6140562293591,34.626906605839054,14SND,41827.0,46834.0,40543.0,0.4484215561224489,0.3826530612244898,0.4902742346938776,2021069.0,2021129.0,2021244.0,0.4902742346938776,0.0,2979.0,chip_015_027,chip_007_024,chip_001_059
517,517,006_037,-98.6120258193976,34.56684226812217,14SND,43152.0,47928.0,45492.0,0.4783163265306122,0.3388073979591837,0.2531090561224489,2021069.0,2021129.0,2021244.0,0.4783163265306122,0.0,5438.0,chip_063_032,chip_056_018,chip_054_013
518,518,006_038,-98.60999856034704,34.50677384914955,14SND,43724.0,48730.0,44429.0,0.4264987244897959,0.1315369897959183,0.2331792091836734,2021069.0,2021129.0,2021244.0,0.4264987244897959,0.0,18167.0,chip_007_021,chip_032_003,chip_064_013
519,519,006_039,-98.60797444488036,34.44670129114257,14SND,43593.0,47777.0,43533.0,0.3348214285714285,0.1793686224489795,0.2650669642857143,2021069.0,2021129.0,2021244.0,0.3348214285714285,0.0,28077.0,chip_006_011,chip_075_008,chip_038_026
520,520,006_040,-98.60595346569303,34.386624536418985,14SND,45023.0,48223.0,44304.0,0.3049266581632653,0.1235650510204081,0.2551020408163265,2021069.0,2021129.0,2021244.0,0.3049266581632653,0.0,32094.0,chip_071_013,chip_059_007,chip_077_049
521,521,006_041,-98.60393561550336,34.326543527392175,14SND,44100.0,47084.0,43818.0,0.2810108418367347,0.2192283163265306,0.2790178571428571,2021069.0,2021129.0,2021244.0,0.2810108418367347,0.0,28127.0,chip_035_077,chip_027_029,chip_071_057
522,522,006_042,-98.6019208870519,34.266458206569965,14SNC,43219.0,48538.0,49907.0,0.3148915816326531,0.1614317602040816,0.1634247448979592,2021069.0,2021129.0,2021254.0,0.3148915816326531,0.0,28817.0,chip_054_032,chip_026_037,chip_008_030
523,523,006_043,-98.59990927310184,34.206368516553674,14SNC,43808.0,48387.0,49151.0,0.3427933673469388,0.1215720663265306,0.6995376275510204,2021069.0,2021129.0,2021254.0,0.6995376275510204,0.0,36038.0,chip_002_004,chip_063_061,chip_059_014
524,524,006_044,-98.59790076643866,34.14627440003767,14SNC,42501.0,47030.0,46779.0,0.4205197704081632,0.5420918367346939,2.7403539540816326,2021069.0,2021129.0,2021254.0,2.7403539540816326,0.0,12026.0,chip_012_012,chip_057_007,chip_022_047
525,525,006_045,-98.59589535987008,34.08617579980809,14SNC,40288.0,42737.0,49587.0,2.032844387755102,2.1364795918367347,0.2531090561224489,2021069.0,2021129.0,2021254.0,2.1364795918367347,0.0,20007.0,chip_020_044,chip_025_017,chip_025_006
526,526,006_046,-98.59389304622592,34.026072658741995,14SNC,42129.0,45379.0,49212.0,0.7912149234693877,1.0702327806122451,0.3786670918367347,2021069.0,2021129.0,2021254.0,1.0702327806122451,0.0,19222.0,chip_079_068,chip_020_032,chip_016_023
527,527,006_047,-98.59189381835836,33.965964919806666,14SNC,40748.0,43380.0,47142.0,1.020408163265306,1.837531887755102,4.043765943877552,2021069.0,2021129.0,2021254.0,4.043765943877552,0.0,22014.0,chip_002_017,chip_063_065,chip_008_043
528,528,006_048,-98.58989766914128,33.90585252605857,14SNC,43790.0,45022.0,49168.0,1.0263871173469388,1.3054049744897958,0.3786670918367347,2021069.0,2021129.0,2021254.0,1.3054049744897958,0.0,8004.0,chip_023_015,chip_068_003,chip_043_007
529,529,006_049,-98.58790459147056,33.84573542064267,14SNC,41125.0,39949.0,47045.0,1.5983737244897958,2.162388392857143,1.9033003826530608,2021069.0,2021129.0,2021254.0,2.162388392857143,0.0,9166.0,chip_054_072,chip_009_070,chip_072_058
530,530,006_050,-98.585914578264,33.785613546791325,14SNC,43274.0,46764.0,49768.0,0.4563934948979592,0.5580357142857143,0.1853475765306122,2021069.0,2021129.0,2021254.0,0.5580357142857143,0.0,11837.0,chip_074_033,chip_018_003,chip_016_021
531,531,006_051,-98.58392762246116,33.725486847823575,14SNC,47046.0,48698.0,49745.0,0.1674107142857142,0.159438775510204,0.1494738520408163,2021069.0,2021129.0,2021254.0,0.1674107142857142,0.0,1774.0,chip_035_027,chip_017_013,chip_021_011
532,532,006_052,-98.58194371702308,33.66535526714429,14SNC,44905.0,47848.0,49884.0,0.2630739795918368,0.1992984693877551,0.1136001275510204,2021069.0,2021129.0,2021254.0,0.2630739795918368,0.0,2775.0,chip_066_025,chip_046_031,chip_023_008
533,533,006_053,-98.57996285493265,33.60521874824337,14SNC,44831.0,45604.0,49679.0,0.2570950255102041,0.3228635204081632,0.1474808673469387,2021069.0,2021129.0,2021254.0,0.3228635204081632,0.0,9310.0,chip_056_032,chip_024_028,chip_040_048
534,534,006_054,-98.577985029194,33.545077234694794,14SNC,41402.0,46553.0,49826.0,0.5759725765306123,0.5560427295918368,0.119579081632653,2021069.0,2021129.0,2021254.0,0.5759725765306123,0.0,9356.0,chip_066_014,chip_054_020,chip_049_003
535,535,006_055,-98.57601023283294,33.4849306701557,14SNC,42180.0,46893.0,49903.0,0.4284917091836735,0.217235331632653,0.0817123724489796,2021069.0,2021129.0,2021254.0,0.4284917091836735,0.0,677.0,chip_010_012,chip_026_012,chip_014_008
536,536,006_056,-98.57403845889635,33.42477899836576,14SNC,41101.0,47998.0,49897.0,0.5181760204081632,0.3408003826530612,0.1335299744897959,2021069.0,2021129.0,2021254.0,0.5181760204081632,0.0,2813.0,chip_014_061,chip_006_064,chip_061_078
537,537,006_057,-98.57206970045264,33.36462216314624,14SNB,40195.0,39663.0,37270.0,0.5121970663265306,0.4723373724489796,1.9770408163265305,2021079.0,2021234.0,2021244.0,1.9770408163265305,0.0,5728.0,chip_044_036,chip_015_027,chip_000_000
538,538,006_058,-98.57010395059116,33.30446010839913,14SNB,42710.0,41926.0,40910.0,0.3647161989795918,0.3866390306122449,0.8749202806122449,2021079.0,2021234.0,2021244.0,0.8749202806122449,3.0,,chip_024_014,chip_016_017,chip_022_035
539,539,006_059,-98.56814120242248,33.24429277810639,14SNB,41293.0,42366.0,42760.0,0.4842952806122449,0.6337691326530612,0.6875797193877551,2021079.0,2021234.0,2021244.0,0.6875797193877551,0.0,10456.0,chip_008_041,chip_060_008,chip_070_049
540,540,006_060,-98.56618144907812,33.184120116329176,14SNB,42681.0,42333.0,42531.0,0.4145408163265306,0.3687021683673469,0.7134885204081632,2021079.0,2021234.0,2021244.0,0.7134885204081632,0.0,4618.0,chip_005_076,chip_007_028,chip_043_047
541,541,006_061,-98.5642246837106,33.123942067206706,14SNB,42031.0,35030.0,36748.0,2.2700095663265305,3.80859375,3.125,2021079.0,2021234.0,2021244.0,3.80859375,0.0,2577.0,chip_038_006,chip_072_033,chip_070_046
542,542,006_062,-98.56227089949329,33.06375857495599,14SNB,44478.0,36688.0,37847.0,0.9048150510204082,2.411511479591837,1.4867665816326532,2021079.0,2021234.0,2021244.0,2.411511479591837,1.0,,chip_043_004,chip_070_062,chip_001_014
543,543,006_063,-98.56032008962028,33.00356958387051,14SNB,44867.0,38410.0,41173.0,0.3069196428571428,1.1419802295918366,0.4942602040816326,2021079.0,2021234.0,2021244.0,1.1419802295918366,1.0,,chip_037_074,chip_037_033,chip_060_077
544,544,006_064,-98.55837224730637,32.94337503831975,14SNB,47609.0,44590.0,42314.0,0.1614317602040816,1.1459661989795915,0.3766741071428572,2021079.0,2021234.0,2021244.0,1.1459661989795915,0.0,1823.0,chip_047_063,chip_075_045,chip_069_008
545,545,006_065,-98.55642736578704,32.883174882748186,14SNB,47556.0,45987.0,43010.0,0.7194674744897959,1.0762117346938775,0.4982461734693878,2021079.0,2021234.0,2021244.0,1.0762117346938775,0.0,464.0,chip_005_014,chip_072_067,chip_025_035
546,546,006_066,-98.5544854383182,32.82296906167456,14SNB,48448.0,47701.0,39716.0,0.1474808673469387,0.1913265306122449,0.5899234693877551,2021079.0,2021234.0,2021244.0,0.5899234693877551,0.0,893.0,chip_047_006,chip_053_000,chip_024_004
547,547,006_067,-98.55254645817632,32.76275751969113,14SNB,48896.0,48112.0,37799.0,0.0896843112244897,0.2052774234693877,0.6656568877551021,2021079.0,2021234.0,2021244.0,0.6656568877551021,0.0,626.0,chip_047_021,chip_061_068,chip_017_050
548,548,006_068,-98.55061041865822,32.702540201462845,14SNB,49590.0,48775.0,40501.0,0.0538105867346938,0.1116071428571428,0.5281409438775511,2021079.0,2021234.0,2021244.0,0.5281409438775511,0.0,1957.0,chip_003_046,chip_009_019,chip_040_000
549,549,006_069,-98.548677313081,32.64231705172656,14SNB,49330.0,48599.0,42282.0,0.0577965561224489,0.0916772959183673,0.4583864795918368,2021079.0,2021234.0,2021244.0,0.4583864795918368,0.0,805.0,chip_033_047,chip_054_011,chip_060_020
550,550,006_070,-98.54674713478204,32.58208801529023,14SNB,49959.0,49436.0,42428.0,0.0239158163265306,0.079719387755102,0.4544005102040816,2021079.0,2021234.0,2021244.0,0.4544005102040816,0.0,635.0,chip_065_028,chip_046_075,chip_004_072
551,551,006_071,-98.54481987711884,32.521853037032045,14SNB,48364.0,45754.0,41169.0,0.7952008928571429,2.5908801020408165,2.020886479591837,2021079.0,2021234.0,2021244.0,2.5908801020408165,1.0,,chip_053_072,chip_018_032,chip_061_017
552,552,006_072,-98.54289553346896,32.46161206189997,14SNA,48804.0,49017.0,43881.0,0.6277901785714286,0.5859375,0.7413903061224489,2021064.0,2021084.0,2021194.0,0.7413903061224489,0.0,385.0,chip_047_075,chip_042_033,chip_047_071
553,553,006_073,-98.54097409723002,32.40136503491062,14SNA,48792.0,49224.0,43349.0,0.1395089285714285,0.1016422193877551,0.4085618622448979,2021064.0,2021084.0,2021194.0,0.4085618622448979,0.0,755.0,chip_031_050,chip_015_047,chip_009_047
554,554,006_074,-98.53905556181952,32.34111190114855,14SNA,49490.0,48593.0,42187.0,0.0876913265306122,0.1215720663265306,0.5022321428571429,2021064.0,2021084.0,2021194.0,0.5022321428571429,0.0,3677.0,chip_016_031,chip_030_049,chip_079_004
555,555,006_075,-98.5371399206748,32.2808526057658,14SNA,49362.0,47120.0,41751.0,0.1016422193877551,0.4643654336734694,0.3966039540816326,2021064.0,2021084.0,2021194.0,0.4643654336734694,0.0,10326.0,chip_052_079,chip_066_027,chip_011_008
556,556,006_076,-98.535227167253,32.220587093980626,14SNA,49851.0,48536.0,43539.0,0.061782525510204,0.159438775510204,0.3029336734693877,2021064.0,2021084.0,2021194.0,0.3029336734693877,0.0,15997.0,chip_007_043,chip_012_061,chip_046_012
557,557,006_077,-98.533317295031,32.160315311077234,14SNA,49523.0,48376.0,42830.0,0.2212213010204081,0.3009406887755102,0.4105548469387755,2021064.0,2021084.0,2021194.0,0.4105548469387755,0.0,7459.0,chip_011_031,chip_029_014,chip_050_001
558,558,006_078,-98.53141029750525,32.10003720240464,14SNA,47395.0,44372.0,40285.0,1.0981345663265305,2.036830357142857,1.3293207908163265,2021064.0,2021084.0,2021194.0,2.036830357142857,0.0,11561.0,chip_048_076,chip_045_023,chip_055_034
559,559,006_079,-98.52950616819174,32.039752713376224,14SNA,49260.0,42132.0,42488.0,0.1255580357142857,2.5131536989795915,1.096141581632653,2021064.0,2021084.0,2021194.0,2.5131536989795915,1.0,,chip_035_043,chip_053_030,chip_066_058
560,560,007_000,-98.613333915022,36.788673765765935,14SNF,46705.0,42907.0,45917.0,0.6457270408163265,0.2252072704081633,0.2630739795918368,2021087.0,2021212.0,2021262.0,0.6457270408163265,0.0,35258.0,chip_037_033,chip_037_000,chip_039_042
561,561,007_001,-98.6112456434074,36.72871569736042,14SNF,48938.0,45792.0,47958.0,1.6481983418367347,0.1733896683673469,0.1175860969387755,2021087.0,2021212.0,2021262.0,1.6481983418367347,0.0,46807.0,chip_031_057,chip_000_001,chip_054_003
